id,age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
25001,44,blue-collar,married,primary,143,yes,no,unknown,may,153,1,-1,0,unknown,0
27012,36,blue-collar,married,secondary,975,yes,no,cellular,may,186,2,295,1,failure,0
18203,28,management,single,tertiary,0,no,no,telephone,may,198,2,-1,0,unknown,0
61945,50,blue-collar,married,primary,19,no,no,cellular,aug,103,3,-1,0,unknown,0
28076,37,blue-collar,married,unknown,969,yes,no,cellular,may,343,2,-1,0,unknown,0
30687,36,management,married,tertiary,171,no,no,cellular,aug,92,2,-1,0,unknown,0
79548,29,blue-collar,married,secondary,296,yes,no,unknown,jun,153,1,-1,0,unknown,0
64183,39,services,married,secondary,2843,yes,no,unknown,jun,585,1,-1,0,unknown,1
17005,30,self-employed,married,secondary,0,no,no,cellular,aug,297,3,-1,0,unknown,0
16046,37,admin.,single,secondary,686,yes,no,cellular,may,253,3,280,2,failure,0
50369,33,technician,single,secondary,161,no,no,cellular,aug,66,9,-1,0,unknown,0
74633,41,admin.,single,secondary,1322,yes,no,cellular,jan,58,1,266,1,failure,0
16767,33,admin.,divorced,secondary,335,yes,no,cellular,nov,347,1,184,2,failure,0
81608,60,retired,divorced,tertiary,473,no,no,cellular,jul,100,1,-1,0,unknown,0
73346,34,management,married,tertiary,0,yes,no,cellular,nov,244,1,-1,0,unknown,0
19566,56,technician,single,tertiary,-528,no,no,cellular,jan,290,2,184,2,failure,0
80058,38,technician,single,tertiary,2496,no,no,unknown,jun,193,1,-1,0,unknown,0
59791,56,housemaid,married,primary,19,no,no,cellular,aug,111,2,-1,0,unknown,0
85412,36,technician,single,secondary,265,yes,yes,cellular,feb,88,1,273,1,failure,0
51196,39,blue-collar,married,primary,385,yes,no,unknown,may,225,4,-1,0,unknown,0
60478,51,entrepreneur,divorced,tertiary,23,yes,no,cellular,jul,177,3,-1,0,unknown,0
15536,29,services,married,secondary,123,no,yes,cellular,jul,151,1,-1,0,unknown,0
66763,34,blue-collar,married,secondary,2076,yes,no,cellular,apr,257,1,-1,0,unknown,0
77430,55,management,married,primary,1446,no,no,unknown,jun,135,1,-1,0,unknown,0
89429,43,technician,married,primary,4844,yes,no,cellular,nov,434,1,-1,0,unknown,0
41918,38,blue-collar,married,secondary,171,yes,no,unknown,may,286,5,-1,0,unknown,0
42059,40,services,divorced,secondary,1927,yes,no,unknown,may,62,1,-1,0,unknown,0
87574,32,technician,divorced,tertiary,3255,no,no,cellular,jun,167,2,-1,0,unknown,1
21182,62,self-employed,married,tertiary,4886,yes,no,telephone,mar,44,1,-1,0,unknown,0
22913,53,unemployed,divorced,secondary,1242,no,no,unknown,jun,280,1,-1,0,unknown,0
88117,58,self-employed,married,tertiary,584,yes,no,cellular,aug,124,3,-1,0,unknown,0
19790,28,admin.,married,secondary,84,yes,yes,cellular,may,287,1,-1,0,unknown,0
97074,31,blue-collar,married,secondary,1406,yes,yes,cellular,apr,1091,2,-1,0,unknown,1
85532,54,technician,divorced,secondary,-369,no,no,cellular,jul,246,4,-1,0,unknown,0
50391,33,admin.,married,secondary,21,no,no,unknown,may,189,3,-1,0,unknown,0
14553,34,blue-collar,married,secondary,67,yes,yes,unknown,may,672,3,-1,0,unknown,0
39502,31,management,single,tertiary,23,yes,no,cellular,may,98,1,-1,0,unknown,0
17368,37,admin.,married,tertiary,29,no,no,cellular,may,404,2,183,2,other,1
18317,26,management,single,tertiary,33,no,no,cellular,jul,297,1,-1,0,unknown,0
17168,43,technician,married,secondary,373,no,no,telephone,jan,221,1,-1,0,unknown,0
73489,52,services,married,secondary,2072,no,no,cellular,jul,224,1,-1,0,unknown,0
98513,54,blue-collar,married,secondary,537,no,no,cellular,aug,226,1,-1,0,unknown,0
65603,52,housemaid,married,secondary,1752,no,yes,telephone,nov,346,4,123,8,failure,0
18163,33,technician,married,tertiary,565,yes,no,cellular,may,77,2,-1,0,unknown,0
25241,50,blue-collar,married,primary,8000,yes,no,cellular,aug,221,10,-1,0,unknown,0
76390,50,services,divorced,secondary,0,yes,no,cellular,jul,170,2,-1,0,unknown,0
30192,42,housemaid,married,primary,83,no,yes,cellular,aug,184,1,-1,0,unknown,0
33543,43,management,married,tertiary,1800,no,no,telephone,jul,103,3,-1,0,unknown,0
37887,47,blue-collar,married,primary,1294,yes,no,unknown,may,164,2,-1,0,unknown,0
74488,52,blue-collar,married,secondary,1797,yes,no,cellular,nov,92,2,99,1,failure,0
65906,62,retired,married,secondary,3340,no,no,cellular,aug,259,1,35,1,failure,0
46384,32,blue-collar,single,primary,3595,yes,no,cellular,nov,171,2,-1,0,unknown,0
98297,77,retired,married,tertiary,7802,no,no,telephone,may,421,1,92,2,success,1
55019,33,technician,married,tertiary,503,no,no,cellular,aug,91,2,-1,0,unknown,0
28751,32,admin.,single,secondary,540,yes,no,cellular,nov,379,2,-1,0,unknown,0
78756,37,management,single,tertiary,2576,yes,no,cellular,may,417,1,-1,0,unknown,0
89958,36,blue-collar,married,secondary,1704,no,no,unknown,jun,179,4,-1,0,unknown,0
62381,41,technician,married,secondary,-1,no,no,cellular,jul,140,2,-1,0,unknown,0
71370,34,management,married,tertiary,273,yes,no,cellular,nov,308,1,188,1,success,0
50801,30,blue-collar,single,tertiary,297,no,no,cellular,apr,465,4,-1,0,unknown,1
83872,55,technician,married,secondary,0,no,no,cellular,nov,336,1,-1,0,unknown,0
60326,23,blue-collar,single,primary,-627,yes,yes,unknown,may,115,1,-1,0,unknown,0
78212,28,admin.,single,secondary,551,no,yes,cellular,jul,161,1,-1,0,unknown,0
62461,48,technician,single,secondary,1245,no,no,cellular,oct,169,1,134,1,other,0
10387,57,admin.,married,secondary,2087,yes,no,cellular,apr,140,4,343,1,failure,0
21792,53,retired,divorced,primary,2997,no,no,unknown,jun,162,1,-1,0,unknown,0
46507,43,blue-collar,single,secondary,592,yes,no,cellular,may,260,1,-1,0,unknown,0
18124,48,blue-collar,married,secondary,1000,yes,no,unknown,jun,1268,2,-1,0,unknown,1
34161,34,technician,single,tertiary,19,no,no,cellular,aug,345,3,-1,0,unknown,0
23462,85,retired,married,primary,98,no,no,cellular,apr,416,1,-1,0,unknown,1
43844,55,management,married,unknown,-171,yes,no,unknown,may,30,2,-1,0,unknown,0
98070,49,blue-collar,married,tertiary,1769,yes,no,cellular,may,283,2,-1,0,unknown,0
41469,27,admin.,single,secondary,685,yes,no,unknown,jun,672,2,-1,0,unknown,0
82556,35,blue-collar,married,primary,914,yes,no,unknown,may,374,9,-1,0,unknown,0
72305,50,management,married,secondary,2910,no,no,telephone,nov,433,1,113,1,failure,0
77636,59,blue-collar,married,primary,0,no,no,cellular,feb,173,1,-1,0,unknown,0
70319,51,management,single,tertiary,2523,yes,no,cellular,apr,150,1,-1,0,unknown,0
42702,57,technician,single,secondary,806,yes,no,unknown,may,77,1,-1,0,unknown,0
16562,53,blue-collar,married,secondary,2047,no,no,telephone,jul,342,6,-1,0,unknown,0
60632,45,self-employed,married,primary,373,no,no,cellular,aug,82,11,-1,0,unknown,0
53260,41,admin.,divorced,secondary,261,yes,no,cellular,jul,797,15,-1,0,unknown,0
78889,32,services,single,tertiary,748,yes,no,cellular,may,166,2,357,2,other,0
44936,35,management,single,tertiary,2808,yes,no,unknown,jun,221,12,-1,0,unknown,0
80750,51,technician,divorced,secondary,1063,no,yes,cellular,aug,78,1,-1,0,unknown,0
27067,26,student,single,secondary,440,no,no,unknown,may,54,1,-1,0,unknown,0
83764,54,housemaid,divorced,tertiary,1241,no,no,unknown,jun,17,5,-1,0,unknown,0
32948,43,services,married,secondary,2478,yes,no,cellular,jan,347,1,230,1,failure,0
69493,49,management,divorced,tertiary,1253,yes,no,cellular,may,83,2,-1,0,unknown,0
91063,50,admin.,married,primary,82,no,no,cellular,aug,101,4,-1,0,unknown,0
33934,40,management,married,secondary,2596,no,no,unknown,jun,236,1,-1,0,unknown,0
40589,30,unemployed,single,tertiary,1159,no,no,cellular,aug,95,1,68,1,success,0
69840,31,services,married,secondary,418,yes,yes,cellular,jul,219,1,-1,0,unknown,0
94010,41,blue-collar,single,secondary,98,no,yes,cellular,nov,180,1,122,6,failure,0
25239,39,blue-collar,single,secondary,0,yes,no,cellular,may,722,2,-1,0,unknown,0
13053,29,management,single,tertiary,3846,no,no,cellular,jun,313,2,-1,0,unknown,1
70534,27,self-employed,single,secondary,49,yes,no,cellular,jan,208,2,-1,0,unknown,0
98486,32,management,married,tertiary,141,yes,yes,cellular,aug,10,13,-1,0,unknown,0
24782,40,management,married,tertiary,-1737,yes,yes,cellular,jul,249,4,-1,0,unknown,0
19846,36,management,single,tertiary,0,yes,no,unknown,jun,174,1,-1,0,unknown,0
22556,37,admin.,single,secondary,-332,yes,no,unknown,may,284,2,-1,0,unknown,0
71328,31,technician,single,tertiary,127,yes,no,cellular,jul,122,1,-1,0,unknown,0
44337,47,admin.,married,secondary,520,no,no,telephone,feb,7,6,-1,0,unknown,0
14653,57,retired,married,secondary,32,yes,no,cellular,may,476,3,-1,0,unknown,0
27199,39,management,single,secondary,4278,yes,no,cellular,nov,43,1,111,2,other,0
53504,33,student,single,secondary,706,yes,no,cellular,feb,291,2,-1,0,unknown,0
43381,35,technician,single,tertiary,172,yes,yes,cellular,nov,52,1,-1,0,unknown,0
83364,32,technician,single,tertiary,100,no,no,cellular,jan,741,1,-1,0,unknown,0
55918,28,technician,single,secondary,1589,yes,no,cellular,may,359,5,-1,0,unknown,0
80143,38,entrepreneur,married,secondary,0,yes,yes,cellular,nov,258,1,-1,0,unknown,0
99582,37,housemaid,divorced,primary,608,no,no,unknown,jun,108,1,-1,0,unknown,0
13997,42,technician,married,tertiary,-215,no,no,unknown,jun,1573,5,-1,0,unknown,1
37431,45,technician,married,secondary,-374,no,yes,cellular,aug,149,5,-1,0,unknown,0
72224,27,admin.,single,secondary,428,no,yes,telephone,jul,321,2,-1,0,unknown,0
60265,43,blue-collar,married,secondary,1495,yes,no,cellular,may,141,1,-1,0,unknown,0
92585,31,technician,married,secondary,4182,yes,no,cellular,may,347,2,-1,0,unknown,1
61843,47,services,married,secondary,1073,no,no,telephone,jul,518,3,-1,0,unknown,0
79492,28,services,single,secondary,117,yes,no,cellular,may,133,1,-1,0,unknown,0
57588,31,services,single,secondary,629,yes,no,unknown,may,369,2,-1,0,unknown,0
63598,58,services,married,secondary,627,no,no,cellular,aug,110,4,-1,0,unknown,0
97531,28,blue-collar,single,primary,8263,yes,no,unknown,jun,267,1,-1,0,unknown,0
26199,56,self-employed,married,secondary,123,no,no,unknown,may,81,1,-1,0,unknown,0
13459,26,admin.,single,secondary,681,yes,no,cellular,may,336,2,322,3,failure,0
64529,53,technician,married,secondary,384,yes,no,unknown,may,176,1,-1,0,unknown,0
42020,54,management,divorced,tertiary,0,yes,no,telephone,may,17,11,-1,0,unknown,0
68220,42,entrepreneur,married,secondary,0,yes,no,cellular,nov,73,4,-1,0,unknown,0
34897,54,management,married,tertiary,95,no,no,cellular,jul,104,1,-1,0,unknown,0
58203,46,self-employed,single,secondary,69,no,yes,cellular,jul,103,2,-1,0,unknown,0
56848,28,blue-collar,single,secondary,97,yes,no,unknown,may,67,1,-1,0,unknown,0
58862,43,management,single,tertiary,690,yes,no,unknown,may,58,1,-1,0,unknown,0
77858,46,blue-collar,married,primary,642,no,no,unknown,jun,110,4,-1,0,unknown,0
26348,51,admin.,married,secondary,423,yes,yes,cellular,oct,95,1,-1,0,unknown,0
55037,55,admin.,divorced,secondary,873,yes,yes,unknown,jun,131,1,-1,0,unknown,0
52404,33,admin.,married,secondary,2,yes,yes,cellular,jul,85,12,-1,0,unknown,0
76352,30,technician,single,secondary,796,yes,yes,cellular,aug,315,4,-1,0,unknown,0
98338,33,blue-collar,married,secondary,18,yes,no,cellular,may,312,3,-1,0,unknown,0
95134,38,technician,married,secondary,557,yes,no,cellular,nov,1556,4,-1,0,unknown,1
61677,58,unknown,married,unknown,1547,no,no,telephone,aug,1186,4,-1,0,unknown,1
36349,37,management,married,tertiary,11,no,no,cellular,nov,326,1,-1,0,unknown,0
97267,50,blue-collar,married,secondary,1553,yes,no,cellular,jul,53,2,-1,0,unknown,0
28145,25,admin.,single,secondary,120,yes,no,unknown,jun,542,1,-1,0,unknown,0
54156,35,admin.,married,secondary,1,yes,yes,cellular,may,58,1,-1,0,unknown,0
69298,47,management,married,tertiary,1122,no,no,cellular,dec,956,1,-1,0,unknown,0
92911,28,admin.,single,tertiary,336,no,no,cellular,may,135,1,-1,0,unknown,0
14962,35,technician,single,secondary,70,yes,no,cellular,oct,197,2,188,2,other,0
76330,30,self-employed,single,primary,163,no,no,cellular,feb,224,3,-1,0,unknown,0
17990,41,entrepreneur,married,tertiary,3135,yes,yes,unknown,jun,160,3,-1,0,unknown,0
53262,49,technician,married,tertiary,-888,no,yes,cellular,jul,298,1,-1,0,unknown,0
74416,35,blue-collar,married,secondary,0,yes,yes,cellular,apr,123,3,-1,0,unknown,0
15658,49,blue-collar,married,primary,1536,yes,no,unknown,may,400,2,-1,0,unknown,0
48815,31,technician,single,secondary,0,no,no,cellular,aug,213,4,-1,0,unknown,0
87385,29,housemaid,married,primary,7,no,yes,cellular,jul,240,1,-1,0,unknown,0
86848,52,blue-collar,married,primary,990,no,no,cellular,aug,96,2,-1,0,unknown,0
16318,26,entrepreneur,married,tertiary,37,yes,yes,cellular,may,207,1,363,2,failure,0
66635,33,management,single,tertiary,3161,yes,no,cellular,apr,313,3,-1,0,unknown,1
14823,59,blue-collar,married,secondary,475,yes,yes,unknown,jun,290,1,-1,0,unknown,0
51966,59,unemployed,married,primary,19102,no,no,cellular,feb,462,1,-1,0,unknown,0
45842,28,technician,single,tertiary,0,yes,no,unknown,jun,205,6,-1,0,unknown,0
14841,43,blue-collar,married,secondary,232,yes,no,telephone,may,128,8,324,7,other,0
43935,37,technician,single,unknown,391,yes,no,unknown,may,103,3,-1,0,unknown,0
34839,35,self-employed,married,tertiary,182,no,yes,unknown,jun,379,1,-1,0,unknown,0
84979,29,admin.,single,secondary,-194,yes,no,cellular,may,127,1,-1,0,unknown,0
52576,48,services,married,secondary,300,no,yes,cellular,jul,52,8,-1,0,unknown,0
18231,37,management,single,tertiary,8828,no,no,unknown,jun,1010,3,-1,0,unknown,1
89831,59,self-employed,married,secondary,201,no,no,cellular,nov,117,2,-1,0,unknown,0
50640,41,blue-collar,married,primary,236,yes,no,telephone,may,65,1,356,2,failure,0
56330,53,technician,married,secondary,879,no,no,cellular,aug,176,1,-1,0,unknown,0
71229,44,entrepreneur,married,tertiary,3850,no,no,cellular,feb,130,2,-1,0,unknown,0
72869,30,blue-collar,single,secondary,-390,yes,no,cellular,may,275,1,-1,0,unknown,0
80173,32,admin.,single,secondary,12,yes,no,cellular,may,242,1,365,2,failure,0
87203,32,management,divorced,tertiary,530,yes,no,cellular,jun,118,1,60,1,failure,0
41890,40,management,single,secondary,900,yes,no,cellular,jul,84,2,-1,0,unknown,0
29018,46,management,married,tertiary,549,no,no,cellular,aug,87,8,-1,0,unknown,0
22950,43,technician,divorced,secondary,0,no,no,cellular,aug,332,3,-1,0,unknown,0
95993,58,technician,married,tertiary,12322,no,no,telephone,jun,306,2,-1,0,unknown,0
78012,41,management,single,secondary,5548,yes,no,cellular,may,128,2,-1,0,unknown,0
54932,59,technician,married,secondary,2308,no,no,cellular,apr,815,1,87,1,other,1
39528,28,services,single,tertiary,2474,yes,no,cellular,jul,262,1,-1,0,unknown,0
38157,44,blue-collar,married,secondary,0,yes,no,unknown,may,101,2,-1,0,unknown,0
14559,48,technician,married,secondary,427,no,no,unknown,may,201,1,-1,0,unknown,0
97281,50,admin.,married,secondary,1114,yes,yes,unknown,may,298,2,-1,0,unknown,0
18953,71,retired,divorced,tertiary,780,no,no,telephone,apr,220,1,-1,0,unknown,0
55492,43,retired,married,secondary,808,no,no,cellular,jul,481,3,-1,0,unknown,0
33970,28,admin.,married,secondary,629,yes,no,cellular,jan,107,1,245,2,other,0
68583,57,technician,married,secondary,950,yes,no,cellular,jul,1272,1,-1,0,unknown,0
20685,27,management,single,tertiary,-69,yes,no,cellular,feb,205,3,-1,0,unknown,1
42313,58,retired,married,tertiary,324,no,no,unknown,jun,13,4,-1,0,unknown,0
80124,71,unknown,married,tertiary,353,no,no,cellular,jan,208,1,93,2,failure,0
73441,42,services,single,secondary,838,yes,no,cellular,nov,266,2,-1,0,unknown,0
92027,57,retired,married,tertiary,34,no,yes,cellular,jan,139,1,-1,0,unknown,0
51805,58,retired,divorced,primary,6,no,no,unknown,may,228,1,-1,0,unknown,0
36047,29,self-employed,single,tertiary,392,no,yes,unknown,jul,135,1,-1,0,unknown,0
48804,34,management,single,tertiary,3035,no,no,cellular,nov,1166,1,-1,0,unknown,0
48761,25,student,single,unknown,2503,no,no,cellular,feb,100,2,-1,0,unknown,0
67849,31,blue-collar,single,secondary,4415,yes,no,unknown,jun,329,1,-1,0,unknown,0
26341,55,management,married,tertiary,149,no,yes,telephone,jul,41,6,-1,0,unknown,0
93213,38,entrepreneur,divorced,tertiary,7929,no,no,cellular,jul,182,3,-1,0,unknown,0
94659,39,housemaid,divorced,secondary,188,no,no,cellular,jul,163,1,-1,0,unknown,0
96124,27,housemaid,married,secondary,4848,yes,yes,telephone,jul,82,3,-1,0,unknown,0
72538,57,services,married,secondary,1433,no,no,telephone,nov,41,1,-1,0,unknown,0
28749,55,blue-collar,married,unknown,728,yes,no,cellular,jul,130,2,-1,0,unknown,0
72504,33,blue-collar,married,secondary,640,yes,no,cellular,feb,439,3,-1,0,unknown,0
49236,51,blue-collar,married,secondary,33,no,yes,unknown,jun,721,3,-1,0,unknown,1
69272,57,admin.,single,secondary,2223,no,no,cellular,aug,1064,1,-1,0,unknown,1
68642,28,management,single,tertiary,224,yes,no,cellular,feb,97,3,-1,0,unknown,0
97537,37,management,divorced,tertiary,488,yes,no,cellular,sep,328,1,854,2,failure,1
24880,51,blue-collar,married,primary,507,yes,no,cellular,aug,85,2,-1,0,unknown,0
30555,36,services,married,secondary,211,yes,no,unknown,may,93,2,-1,0,unknown,0
71298,41,technician,married,secondary,634,no,no,cellular,aug,122,2,-1,0,unknown,0
52149,55,management,married,unknown,559,no,no,cellular,jan,271,2,-1,0,unknown,0
39864,31,management,single,tertiary,1858,no,no,cellular,aug,453,3,-1,0,unknown,1
31289,48,technician,married,secondary,4265,yes,no,unknown,may,220,2,-1,0,unknown,0
45762,54,management,married,unknown,831,yes,yes,telephone,jul,139,1,125,2,other,0
89372,35,admin.,divorced,secondary,45,yes,no,unknown,may,167,1,-1,0,unknown,0
54463,48,management,married,tertiary,770,no,yes,cellular,aug,263,2,-1,0,unknown,0
75419,28,management,single,tertiary,1027,yes,no,cellular,may,433,1,-1,0,unknown,0
17156,37,services,married,secondary,692,yes,no,telephone,nov,42,1,-1,0,unknown,0
30311,60,housemaid,married,secondary,681,no,yes,cellular,jul,337,1,-1,0,unknown,0
55756,51,technician,married,tertiary,87,no,no,cellular,aug,42,7,-1,0,unknown,0
20189,38,blue-collar,single,secondary,4860,yes,no,cellular,may,130,1,-1,0,unknown,0
28598,45,admin.,married,unknown,2033,no,no,cellular,may,48,4,-1,0,unknown,0
38762,32,blue-collar,single,primary,5418,yes,no,unknown,jun,25,6,-1,0,unknown,0
20851,29,self-employed,single,tertiary,1457,yes,no,cellular,apr,89,1,314,1,other,0
51358,31,admin.,married,secondary,113,yes,no,cellular,nov,474,3,-1,0,unknown,0
98677,54,blue-collar,married,secondary,506,yes,no,cellular,nov,172,2,104,2,failure,0
57035,33,technician,single,secondary,402,yes,yes,unknown,may,59,1,-1,0,unknown,0
21417,37,blue-collar,married,primary,3370,yes,no,cellular,nov,156,4,-1,0,unknown,0
49444,55,self-employed,married,primary,0,no,no,cellular,aug,138,2,-1,0,unknown,0
27370,33,technician,married,secondary,390,no,no,cellular,aug,460,2,-1,0,unknown,0
37488,29,technician,single,tertiary,1669,no,no,cellular,apr,196,1,86,1,success,0
46484,27,technician,married,secondary,-392,yes,no,cellular,jul,228,2,-1,0,unknown,1
71922,66,housemaid,divorced,primary,204,no,no,telephone,aug,213,1,-1,0,unknown,0
51830,51,technician,married,secondary,195,yes,no,cellular,nov,78,1,-1,0,unknown,0
54333,54,blue-collar,married,primary,736,yes,yes,telephone,apr,158,1,-1,0,unknown,0
51551,31,technician,divorced,tertiary,75,no,no,cellular,aug,34,9,-1,0,unknown,0
11929,34,blue-collar,married,primary,-288,yes,no,unknown,may,643,1,-1,0,unknown,0
34774,37,technician,married,secondary,28,no,no,cellular,aug,101,2,-1,0,unknown,0
